//linux only
let varStartTime = datetime('2026-04-23 20:00:00'); 
let varEndTime = datetime('2026-04-23 20:30:00');   
let varSiteName = 'app-nurexapi-prod-canadaeast'; 
cluster('wawseus').database('wawsprod').WorkerApacheAccessLogEventTable  
| where (PreciseTimeStamp >= varStartTime and PreciseTimeStamp <= varEndTime)  
| where Sitename =~ varSiteName or Sitename =~ strcat("~",varSiteName) or Sitename hasprefix strcat(varSiteName,"__")  or Sitename hasprefix  strcat("~",varSiteName,"__") 
| where Cs_uri_stem contains "healthz"
//| where StatusCode != 200  
//| where ActivityId == ""  
| order by PreciseTimeStamp asc 
// | project TIMESTAMP, ActivityId,UserAgent, Cs_method, Cs_uri_stem, UpstreamStatus, UpstreamResponseTime,RoleInstance


TIMESTAMP	EventTime	Sitename	Cs_host	ActivityId	C_ip	S_ip	S_port	Cs_method	Cs_uri_stem	Status	Cs_bytes	Sc_bytes	UserAgent	FluentdIngestTimestamp	Tenant	Role	RoleInstance	Host	PreciseTimeStamp	SourceNamespace	SourceMoniker	SourceVersion	RequestTime	UpstreamResponseTime	UpstreamStatus	EventStampType	EventPrimaryStampName	EventStampName	Level	Facility	Cookie	Referer	Msg	Cs_XFF	resourceId	category	time	properties	Message	Active	Reading	Writing	Tid	EventIpAddress	Pid	EventID	WebSockets	RequestQueueLength	OutgoingConnectionsTotal	IncomingConnectionsTotal	proc_records	proc_bytes	EventId	Success	Duration	ActionCount	Cs_username	EventName	IpAddress	Reason	ContainerIdList	AdditionalInfo	Error	Protocol	ThreadpoolQueueLength	ThreadpoolThreadCount	ActiveProxyConnections	ProxyForwarderError	BindingSrc	TuxProxyBuildVersion	LastModifiedTime	ForwardAddress	TuxProxyFullVersion	SiteLastModifiedTime	ForwardProtocol	IsColdStart	TuxManBuildVersion	TuxManFullVersion	Exception
4/23/2026, 8:06:00 PM	2026-04-23T20:06:01.8585940Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	493	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:01.858594 PM	LWAWS	LWAWSyq09	Ver6v0	0.032	0.032	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.130.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-34-36-3200000-+00:00	1.1	0			
4/23/2026, 8:06:00 PM	2026-04-23T20:06:06.2545380Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	493	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:06:06.254538 PM	LWAWS	LWAWSyq17	Ver6v0	0.033	0.033	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.130.2:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-34-36-3200000-+00:00	1.1	0			
4/23/2026, 8:06:00 PM	2026-04-23T20:06:06.5509710Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:06:06.550971 PM	LWAWS	LWAWSyq17	Ver6v0	0.032	0.032	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:06:30 PM	2026-04-23T20:06:58.9787450Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:58.978745 PM	LWAWS	LWAWSyq09	Ver6v0	0.04	0.04	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:07:00 PM	2026-04-23T20:07:06.5494200Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:07:06.54942 PM	LWAWS	LWAWSyq17	Ver6v0	0.03	0.03	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:07:00 PM	2026-04-23T20:07:12.5449170Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	493	0	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:07:12.544917 PM	LWAWS	LWAWSyq09	Ver6v0	0	0	0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1						107.0.7.123			107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304			0			
4/23/2026, 8:07:30 PM	2026-04-23T20:07:58.9717310Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:07:58.971731 PM	LWAWS	LWAWSyq09	Ver6v0	0.036	0.036	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:08:00 PM	2026-04-23T20:08:06.5594780Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:08:06.559478 PM	LWAWS	LWAWSyq17	Ver6v0	0.036	0.036	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:08:00 PM	2026-04-23T20:08:12.7192340Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	493	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:08:12.719234 PM	LWAWS	LWAWSyq09	Ver6v0	0.174	0.174	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.130.4:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-20-06-35-1566667-+00:00	1.1	0			
4/23/2026, 8:08:00 PM	2026-04-23T20:08:15.1168470Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	493	0	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:08:15.116847 PM	LWAWS	LWAWSyq17	Ver6v0	0	0	0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.21																				HTTP/1.1						107.0.7.123			107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304			0			
4/23/2026, 8:08:30 PM	2026-04-23T20:08:58.9671750Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:08:58.967175 PM	LWAWS	LWAWSyq09	Ver6v0	0.034	0.034	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:09:00 PM	2026-04-23T20:09:06.5502440Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:09:06.550244 PM	LWAWS	LWAWSyq17	Ver6v0	0.03	0.03	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:09:00 PM	2026-04-23T20:09:12.5871990Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	493	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:09:12.587199 PM	LWAWS	LWAWSyq09	Ver6v0	0.044	0.044	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.130.4:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-20-06-35-1566667-+00:00	1.1	0			
4/23/2026, 8:09:00 PM	2026-04-23T20:09:15.2541040Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	493	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:09:15.254104 PM	LWAWS	LWAWSyq17	Ver6v0	0.143	0.143	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.130.2:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-20-06-35-1566667-+00:00	1.1	0			
4/23/2026, 8:09:30 PM	2026-04-23T20:09:58.9671300Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:09:58.96713 PM	LWAWS	LWAWSyq09	Ver6v0	0.034	0.034	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:10:00 PM	2026-04-23T20:10:01.2125490Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net	bb32a4d8-4549-41dd-8a0c-eb02306cb38d	70.55.70	10.80.0.21	80	GET	/healthz	400	1480	169	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:10:01.212549 PM	LWAWS	LWAWSyq17	Ver6v0	0.004	0.003	400	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy				70.55.70.6:59844	app-nurexapi-prod-canadaeast.azurewebsites.net									10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.130.2:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-20-06-35-1566667-+00:00	1.1	0			
4/23/2026, 8:10:00 PM	2026-04-23T20:10:06.6834660Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:10:06.683466 PM	LWAWS	LWAWSyq17	Ver6v0	0.166	0.166	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:10:00 PM	2026-04-23T20:10:12.5851120Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	493	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:10:12.585112 PM	LWAWS	LWAWSyq09	Ver6v0	0.042	0.042	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.130.4:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-20-06-35-1566667-+00:00	1.1	0			
4/23/2026, 8:10:00 PM	2026-04-23T20:10:15.1514100Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	493	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:10:15.15141 PM	LWAWS	LWAWSyq17	Ver6v0	0.044	0.044	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.130.2:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-20-06-35-1566667-+00:00	1.1	0			
4/23/2026, 8:10:30 PM	2026-04-23T20:10:59.0992640Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:10:59.099264 PM	LWAWS	LWAWSyq09	Ver6v0	0.169	0.169	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:11:00 PM	2026-04-23T20:11:06.5516990Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:11:06.551699 PM	LWAWS	LWAWSyq17	Ver6v0	0.032	0.032	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:11:00 PM	2026-04-23T20:11:12.5861390Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	493	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:11:12.586139 PM	LWAWS	LWAWSyq09	Ver6v0	0.044	0.044	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.130.4:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-20-06-35-1566667-+00:00	1.1	0			
4/23/2026, 8:11:00 PM	2026-04-23T20:11:15.1478760Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	493	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:11:15.147876 PM	LWAWS	LWAWSyq17	Ver6v0	0.038	0.038	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.130.2:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-20-06-35-1566667-+00:00	1.1	0			
4/23/2026, 8:11:30 PM	2026-04-23T20:11:58.9844660Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:11:58.984466 PM	LWAWS	LWAWSyq09	Ver6v0	0.052	0.052	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:12:00 PM	2026-04-23T20:12:06.5532400Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:12:06.55324 PM	LWAWS	LWAWSyq17	Ver6v0	0.034	0.034	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:12:00 PM	2026-04-23T20:12:12.5820570Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	493	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:12:12.582057 PM	LWAWS	LWAWSyq09	Ver6v0	0.037	0.037	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.130.4:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-20-06-35-1566667-+00:00	1.1	0			
4/23/2026, 8:12:00 PM	2026-04-23T20:12:15.1689270Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	493	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:12:15.168927 PM	LWAWS	LWAWSyq17	Ver6v0	0.055	0.055	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.130.2:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-20-06-35-1566667-+00:00	1.1	0			
4/23/2026, 8:12:00 PM	2026-04-23T20:12:15.6554550Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net	c04c403a-9ddf-445f-92bb-f81ad209329d	20.99.251	10.80.0.52	80	GET	/healthz	200	1509	320	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:12:15.655455 PM	LWAWS	LWAWSyq09	Ver6v0	0.034	0.034	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy				20.99.251.49:28353	app-nurexapi-prod-canadaeast-staging.azurewebsites.net									10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:12:30 PM	2026-04-23T20:12:58.9664650Z	app-nurexapi-prod-canadaeast__5b99	app-nurexapi-prod-canadaeast-staging.azurewebsites.net		127.0.0	127.0.0.1	80	GET	/healthz	200	515	320	HealthCheck/1.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:12:58.966465 PM	LWAWS	LWAWSyq09	Ver6v0	0.033	0.033	200	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy														10.80.0.52																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.131.8:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-15-16-33-8800000-+00:00	1.1	0			
4/23/2026, 8:13:00 PM	2026-04-23T20:13:05.4529610Z	app-nurexapi-prod-canadaeast	app-nurexapi-prod-canadaeast.azurewebsites.net	26aa565f-a265-4389-a61d-5caacef90122	20.109.144	10.80.0.21	80	GET	/healthz	400	1475	169	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:13:05.452961 PM	LWAWS	LWAWSyq17	Ver6v0	0.004	0.004	400	Stamp	waws-prod-yq1-017	waws-prod-yq1-017		TuxProxy				20.109.144.45:31106	app-nurexapi-prod-canadaeast.azurewebsites.net									10.80.0.21																				HTTP/1.1					LWASv2	107.0.7.123		http://169.254.130.2:8080/	107.0.7.123 (release_ANT107-1ce085a7)+1ce085a760284a2ace5bb9f21eb6a94ed4404304	04/23/26-20-06-35-1566667-+00:00	1.1	0			
