// linux only
let varStartTime = datetime('2026-04-23 20:00:00'); 
let varEndTime = datetime('2026-04-23 20:30:00'); 
cluster('wawseus').database('wawsprod').WorkerLWASV2EventTable
| where (PreciseTimeStamp >= varStartTime and PreciseTimeStamp < varEndTime)
| where RoleInstance in ('ln0SmallDedicatedLinuxWebWorkerRole_IN_3447','ln0SmallDedicatedLinuxWebWorkerRole_IN_3379') and EventPrimaryStampName == 'waws-prod-yq1-017'
| project TIMESTAMP,PreciseTimeStamp,Level,SiteName,RoleInstance,Msg,Host,EventIpAddress
TIMESTAMP	PreciseTimeStamp	Level	SiteName	RoleInstance	Msg	Host	EventIpAddress
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:35.009421 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	DataServiceApiTransaction : [78]: Id: 1abf31e1-e672-4311-885b-ed5f905cde2c, Uri: https://10.0.128.8:12280/DataSvcApi_v107.0/webworkers/ln0sdlwk0002LV/per-site-runtime-notifications?checkTimeUtc=2026-04-23T15%3A34%3A36.3200000Z, ClientName: 10.80.0.52, Method: POST, StatusCode: 200, Reason: , Latency(ms): 1, Operation: GetPerSiteRuntimeNotifications, Attempt: 1, ContentLen: 61, ErrorDetails: , IsTransient: False, OperationTimeout: 599499, PartialHeaders: {"x-ms-requirelease":"True","x-ms-leasetype":"Primary"}, RequestContentType: application/json; charset=utf-8, ResponseContentType: application/json, DataServiceRequestId: b9434e0a-2116-468e-afca-8925cd8f343b, ClientProcess: dotnet, ClientVersion: 107.0.7.126, ServerVersion: 107.0.7.121, ServerIpAddress: 10.0.128.8, RequestAborted: False, EndpointType: LeaseOwner, LeaseType: Primary, 	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:35.01034 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	app-nurexapi-prod-canadaeast__7a14 : [84]: Checking for changes for site: app-nurexapi-prod-canadaeast__7a14 Updated time: '0001-01-01T00:00:00.000Z'. Current checkpoint time: '2026-04-23T15:34:36.320Z'.	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:42.827377 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	DataServiceApiTransaction : [94]: Id: 3e32698e-ffac-4cd5-b6e8-4143ebadb402, Uri: https://10.0.128.8:12280/DataSvcApi_v107.0/operations/getOperations/DWAS, ClientName: 10.80.0.52, Method: GET, StatusCode: 200, Reason: , Latency(ms): 1, Operation: GetOperations, Attempt: 1, ContentLen: 604, ErrorDetails: , IsTransient: False, OperationTimeout: 59500, PartialHeaders: {"x-ms-requirelease":"False"}, RequestContentType: , ResponseContentType: application/json, DataServiceRequestId: d1332dbc-3075-4b9b-a69d-37774e5b04fa, ClientProcess: dotnet, ClientVersion: 107.0.7.126, ServerVersion: 107.0.7.121, ServerIpAddress: 10.0.128.8, RequestAborted: False, EndpointType: NonLeaseOwner, LeaseType: , 	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:45.011127 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	DataServiceApiTransaction : [103]: Id: 244b0303-8b09-48ba-a7c3-d10710c01ee6, Uri: https://10.0.128.8:12280/DataSvcApi_v107.0/webworkers/ln0sdlwk0002LV/per-site-runtime-notifications?checkTimeUtc=2026-04-23T15%3A34%3A36.3200000Z, ClientName: 10.80.0.52, Method: POST, StatusCode: 200, Reason: , Latency(ms): 1, Operation: GetPerSiteRuntimeNotifications, Attempt: 1, ContentLen: 61, ErrorDetails: , IsTransient: False, OperationTimeout: 599499, PartialHeaders: {"x-ms-requirelease":"True","x-ms-leasetype":"Primary"}, RequestContentType: application/json; charset=utf-8, ResponseContentType: application/json, DataServiceRequestId: 6965655b-608d-4404-b0c6-825505ef5763, ClientProcess: dotnet, ClientVersion: 107.0.7.126, ServerVersion: 107.0.7.121, ServerIpAddress: 10.0.128.8, RequestAborted: False, EndpointType: LeaseOwner, LeaseType: Primary, 	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:45.011514 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	app-nurexapi-prod-canadaeast__7a14 : [77]: Checking for changes for site: app-nurexapi-prod-canadaeast__7a14 Updated time: '0001-01-01T00:00:00.000Z'. Current checkpoint time: '2026-04-23T15:34:36.320Z'.	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:48.306992 PM	INFO	~1app-nurexapi-prod-canadaeast__5b99	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	HTTP GET request to http://169.254.131.6:8181/Default.cshtml with headers [] responded with status 200 in 0.46 ms. Success: True	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:52.034549 PM	INFO	~1app-nurexapi-prod-canadaeast	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	HTTP GET request to http://169.254.130.5:8181/Default.cshtml with headers [] responded with status 200 in 0.53 ms. Success: True	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:52.829014 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	DataServiceApiTransaction : [94]: Id: 2bce15bd-34e2-402f-b4c8-48880eea8cf4, Uri: https://10.0.128.8:12280/DataSvcApi_v107.0/operations/getOperations/DWAS, ClientName: 10.80.0.52, Method: GET, StatusCode: 200, Reason: , Latency(ms): 2, Operation: GetOperations, Attempt: 1, ContentLen: 604, ErrorDetails: , IsTransient: False, OperationTimeout: 59500, PartialHeaders: {"x-ms-requirelease":"False"}, RequestContentType: , ResponseContentType: application/json, DataServiceRequestId: d307e976-164d-4244-80df-d50cdd7fa966, ClientProcess: dotnet, ClientVersion: 107.0.7.126, ServerVersion: 107.0.7.121, ServerIpAddress: 10.0.128.8, RequestAborted: False, EndpointType: NonLeaseOwner, LeaseType: , 	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.010987 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	DataServiceApiTransaction : [103]: Id: cff40470-da07-43bd-834c-b0869b452ef5, Uri: https://10.0.128.8:12280/DataSvcApi_v107.0/webworkers/ln0sdlwk0002LV/per-site-runtime-notifications?checkTimeUtc=2026-04-23T15%3A34%3A36.3200000Z, ClientName: 10.80.0.52, Method: POST, StatusCode: 200, Reason: , Latency(ms): 1, Operation: GetPerSiteRuntimeNotifications, Attempt: 1, ContentLen: 61, ErrorDetails: , IsTransient: False, OperationTimeout: 599499, PartialHeaders: {"x-ms-requirelease":"True","x-ms-leasetype":"Primary"}, RequestContentType: application/json; charset=utf-8, ResponseContentType: application/json, DataServiceRequestId: 1dac2522-4068-4e10-b443-fefa97e99aaf, ClientProcess: dotnet, ClientVersion: 107.0.7.126, ServerVersion: 107.0.7.121, ServerIpAddress: 10.0.128.8, RequestAborted: False, EndpointType: LeaseOwner, LeaseType: Primary, 	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.01545 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	app-nurexapi-prod-canadaeast__7a14 : [19]: Checking for changes for site: app-nurexapi-prod-canadaeast__7a14 Updated time: '0001-01-01T00:00:00.000Z'. Current checkpoint time: '2026-04-23T15:34:36.320Z'.	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.549285 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Launching Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"].	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.557145 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Launching Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"].	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.561581 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Launching Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"].	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.595677 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"] finished with exit code: 0 in 29 ms. Error: ''	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.596053 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"] finished with exit code: 0 in 42 ms. Error: ''	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.607168 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Launching Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"].	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.622018 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"] finished with exit code: 0 in 15 ms. Error: ''	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.645497 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Launching Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"].	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.649432 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Launching Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"].	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.655229 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Launching Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"].	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.67249 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"] finished with exit code: 0 in 27 ms. Error: ''	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.687435 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"] finished with exit code: 0 in 37 ms. Error: ''	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.688214 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"] finished with exit code: 0 in 32 ms. Error: ''	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.688755 PM	INFO	app-nurexapi-prod-canadaeast	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	[ReportSiteHealth] Reporting a status of OK for site app-nurexapi-prod-canadaeast to the data role.	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.688849 PM	INFO	app-nurexapi-prod-canadaeast__5b99	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	[ReportSiteHealth] Reporting a status of OK for site app-nurexapi-prod-canadaeast__5b99 to the data role.	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.691211 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	DataServiceApiTransaction : [19]: Id: c2eaf43b-66e8-4ab4-bc2e-d8ced41434b5, Uri: https://10.0.128.8:12280/DataSvcApi_v107.0/webworkers/current/sitehealthcheck, ClientName: 10.80.0.52, Method: POST, StatusCode: 200, Reason: , Latency(ms): 1, Operation: UpdateSiteHealthCheck, Attempt: 1, ContentLen: 0, ErrorDetails: , IsTransient: False, OperationTimeout: 59500, PartialHeaders: {"x-ms-requirelease":"True","x-ms-leasetype":"Primary"}, RequestContentType: application/json; charset=utf-8, ResponseContentType: , DataServiceRequestId: 3d36f805-8d6f-475c-a35b-ae73587c5445, ClientProcess: dotnet, ClientVersion: 107.0.7.126, ServerVersion: 107.0.7.121, ServerIpAddress: 10.0.128.8, RequestAborted: False, EndpointType: LeaseOwner, LeaseType: Primary, 	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:55.585207 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"] finished with exit code: 0 in 27 ms. Error: ''	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:58.968803 PM	INFO	app-nurexapi-prod-canadaeast__5b99	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	HTTP GET request to http://localhost:80/healthz with headers [User-Agent, MWH-SecurityToken, Host, X-Forwarded-Proto, x-ms-auth-internal-token, DISGUISED-HOST, X-ARR-SSL] responded with status 200 in 33.91 ms. Success: True	ln0sdlwk0002LV	10.80.0.52
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:30.370261 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	DataServiceApiTransaction : [46]: Id: faf69b82-32f9-4746-bfd7-dd8a8ec16acd, Uri: https://10.0.128.8:12280/DataSvcApi_v107.0/webworkers/ln0sdlwk0002NR/per-site-runtime-notifications?checkTimeUtc=2026-04-23T15%3A34%3A36.3200000Z, ClientName: 10.80.0.21, Method: POST, StatusCode: 200, Reason: , Latency(ms): 1, Operation: GetPerSiteRuntimeNotifications, Attempt: 1, ContentLen: 61, ErrorDetails: , IsTransient: False, OperationTimeout: 599499, PartialHeaders: {"x-ms-requirelease":"True","x-ms-leasetype":"Primary"}, RequestContentType: application/json; charset=utf-8, ResponseContentType: application/json, DataServiceRequestId: 68b53761-51cd-4731-9b05-523734ecff96, ClientProcess: dotnet, ClientVersion: 107.0.7.126, ServerVersion: 107.0.7.121, ServerIpAddress: 10.0.128.8, RequestAborted: False, EndpointType: LeaseOwner, LeaseType: Primary, 	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:30.371186 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	app-nurexapi-prod-canadaeast__7a14 : [94]: Checking for changes for site: app-nurexapi-prod-canadaeast__7a14 Updated time: '0001-01-01T00:00:00.000Z'. Current checkpoint time: '2026-04-23T15:34:36.320Z'.	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:34.451924 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	DataServiceApiTransaction : [88]: Id: 7a3d6890-1c28-4fa1-94ac-7991d54bd144, Uri: https://10.0.128.7:12280/DataSvcApi_v107.0/operations/getOperations/DWAS, ClientName: 10.80.0.21, Method: GET, StatusCode: 200, Reason: , Latency(ms): 1, Operation: GetOperations, Attempt: 1, ContentLen: 17, ErrorDetails: , IsTransient: False, OperationTimeout: 59500, PartialHeaders: {"x-ms-requirelease":"False"}, RequestContentType: , ResponseContentType: application/json, DataServiceRequestId: 0c56567a-977b-4aae-84e4-34ac25dd68c6, ClientProcess: dotnet, ClientVersion: 107.0.7.126, ServerVersion: 107.0.7.121, ServerIpAddress: 10.0.128.7, RequestAborted: False, EndpointType: NonLeaseOwner, LeaseType: , 	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:40.37304 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	DataServiceApiTransaction : [94]: Id: a0881db7-ccf4-4c3e-8c2d-b9747863561a, Uri: https://10.0.128.8:12280/DataSvcApi_v107.0/webworkers/ln0sdlwk0002NR/per-site-runtime-notifications?checkTimeUtc=2026-04-23T15%3A34%3A36.3200000Z, ClientName: 10.80.0.21, Method: POST, StatusCode: 200, Reason: , Latency(ms): 1, Operation: GetPerSiteRuntimeNotifications, Attempt: 1, ContentLen: 61, ErrorDetails: , IsTransient: False, OperationTimeout: 599499, PartialHeaders: {"x-ms-requirelease":"True","x-ms-leasetype":"Primary"}, RequestContentType: application/json; charset=utf-8, ResponseContentType: application/json, DataServiceRequestId: 9e4f970f-f6c3-4c91-915e-01b8685c03c5, ClientProcess: dotnet, ClientVersion: 107.0.7.126, ServerVersion: 107.0.7.121, ServerIpAddress: 10.0.128.8, RequestAborted: False, EndpointType: LeaseOwner, LeaseType: Primary, 	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:40.373455 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	app-nurexapi-prod-canadaeast__7a14 : [46]: Checking for changes for site: app-nurexapi-prod-canadaeast__7a14 Updated time: '0001-01-01T00:00:00.000Z'. Current checkpoint time: '2026-04-23T15:34:36.320Z'.	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:44.452903 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	DataServiceApiTransaction : [88]: Id: 6dd8b600-6a52-4f82-96d4-3c0a04bbee3d, Uri: https://10.0.128.7:12280/DataSvcApi_v107.0/operations/getOperations/DWAS, ClientName: 10.80.0.21, Method: GET, StatusCode: 200, Reason: , Latency(ms): 2, Operation: GetOperations, Attempt: 1, ContentLen: 17, ErrorDetails: , IsTransient: False, OperationTimeout: 59500, PartialHeaders: {"x-ms-requirelease":"False"}, RequestContentType: , ResponseContentType: application/json, DataServiceRequestId: 48ad29bd-bba7-4db3-bd2b-6b2c0e15c4a0, ClientProcess: dotnet, ClientVersion: 107.0.7.126, ServerVersion: 107.0.7.121, ServerIpAddress: 10.0.128.7, RequestAborted: False, EndpointType: NonLeaseOwner, LeaseType: , 	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:50.375057 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	DataServiceApiTransaction : [56]: Id: 81fd88e3-b1ac-4cdf-81b0-76e76fbc0d3d, Uri: https://10.0.128.8:12280/DataSvcApi_v107.0/webworkers/ln0sdlwk0002NR/per-site-runtime-notifications?checkTimeUtc=2026-04-23T15%3A34%3A36.3200000Z, ClientName: 10.80.0.21, Method: POST, StatusCode: 200, Reason: , Latency(ms): 1, Operation: GetPerSiteRuntimeNotifications, Attempt: 1, ContentLen: 61, ErrorDetails: , IsTransient: False, OperationTimeout: 599499, PartialHeaders: {"x-ms-requirelease":"True","x-ms-leasetype":"Primary"}, RequestContentType: application/json; charset=utf-8, ResponseContentType: application/json, DataServiceRequestId: 9173b874-f55a-4e68-b435-f99163c73446, ClientProcess: dotnet, ClientVersion: 107.0.7.126, ServerVersion: 107.0.7.121, ServerIpAddress: 10.0.128.8, RequestAborted: False, EndpointType: LeaseOwner, LeaseType: Primary, 	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:50.375348 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	app-nurexapi-prod-canadaeast__7a14 : [94]: Checking for changes for site: app-nurexapi-prod-canadaeast__7a14 Updated time: '0001-01-01T00:00:00.000Z'. Current checkpoint time: '2026-04-23T15:34:36.320Z'.	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:54.44281 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	Launching Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"].	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:54.44771 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	Launching Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"].	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:54.451807 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	Launching Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"].	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:54.459517 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	DataServiceApiTransaction : [56]: Id: e4a15874-1273-4e86-b103-ca8b4df514e8, Uri: https://10.0.128.7:12280/DataSvcApi_v107.0/operations/getOperations/DWAS, ClientName: 10.80.0.21, Method: GET, StatusCode: 200, Reason: , Latency(ms): 3, Operation: GetOperations, Attempt: 1, ContentLen: 17, ErrorDetails: , IsTransient: False, OperationTimeout: 59500, PartialHeaders: {"x-ms-requirelease":"False"}, RequestContentType: , ResponseContentType: application/json, DataServiceRequestId: 8aaf8f39-bd53-4f17-afa1-508ad0f50fda, ClientProcess: dotnet, ClientVersion: 107.0.7.126, ServerVersion: 107.0.7.121, ServerIpAddress: 10.0.128.7, RequestAborted: False, EndpointType: NonLeaseOwner, LeaseType: , 	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:54.476297 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"] finished with exit code: 0 in 34 ms. Error: ''	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:54.479705 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"] finished with exit code: 0 in 27 ms. Error: ''	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:54.484728 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"] finished with exit code: 0 in 37 ms. Error: ''	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:54.496862 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	Launching Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"].	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:54.511644 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"] finished with exit code: 0 in 14 ms. Error: ''	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:54.531264 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	Launching Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"].	ln0sdlwk0002NR	10.80.0.21
4/23/2026, 8:00:30 PM	4/23/2026, 8:00:54.540019 PM	INFO		ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	Launching Command: ["ps","-e","-w","-w","-o","uid,pid,ppid,c,stime,tname,time,comm,args"].	ln0sdlwk0002NR	10.80.0.21
